country,country_code,region,income_group,year,WBL INDEX,can_choose_residence,can_travel_domestic,can_apply_passport,can_travel_abroad,get_job,no_gender_discrimination_employment,sexual_harassment_legislation,sexual_harassment_penalties,no_gender_discrimination_credit,can_sign_contract,can_register_business,can_open_bank_account
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2024,86.3,1,1,1,1,1,1,1,1,1,1,1,1
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2015,84.4,1,1,1,1,1,1,1,1,0,1,1,1
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2016,84.4,1,1,1,1,1,1,1,1,0,1,1,1
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2017,89.4,1,1,1,1,1,1,1,1,0,1,1,1
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2018,89.4,1,1,1,1,1,1,1,1,0,1,1,1
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2019,89.4,1,1,1,1,1,1,1,1,0,1,1,1
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2020,89.4,1,1,1,1,1,1,1,1,0,1,1,1
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2021,89.4,1,1,1,1,1,1,1,1,0,1,1,1
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2022,89.4,1,1,1,1,1,1,1,1,0,1,1,1
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2023,89.4,1,1,1,1,1,1,1,1,0,1,1,1
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2024,89.4,1,1,1,1,1,1,1,1,0,1,1,1
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2015,38.8,1,0,0,1,0,1,0,0,0,1,1,1
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2016,45.0,1,0,0,1,0,1,1,1,0,1,1,1
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2017,45.0,1,0,0,1,0,1,1,1,0,1,1,1
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2018,45.0,1,0,0,1,0,1,1,1,0,1,1,1
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2019,45.0,1,0,0,1,0,1,1,1,0,1,1,1
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2020,45.0,1,0,0,1,0,1,1,1,0,1,1,1
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2021,45.0,1,0,0,1,0,1,1,1,0,1,1,1
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2022,50.6,1,0,0,1,0,1,1,1,1,1,1,1
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2023,50.6,1,0,0,1,0,1,1,1,1,1,1,1
"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,2024,50.6,1,0,0,1,0,1,1,1,1,1,1,1
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2015,86.3,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2016,86.3,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2017,88.8,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2018,88.8,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2019,88.8,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2020,88.8,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2021,88.8,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2022,88.8,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2023,88.8,1,1,1,1,1,1,1,1,1,1,1,1
El Salvador,SLV,Latin America & Caribbean,Upper middle income,2024,88.8,1,1,1,1,1,1,1,1,1,1,1,1
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2015,51.9,0,1,1,1,0,1,0,0,0,0,0,0
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2016,51.9,0,1,1,1,0,1,0,0,0,0,0,0
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2017,51.9,0,1,1,1,0,1,0,0,0,0,0,0
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2018,51.9,0,1,1,1,0,1,0,0,0,0,0,0
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2019,51.9,0,1,1,1,0,1,0,0,0,0,0,0
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2020,51.9,0,1,1,1,0,1,0,0,0,0,0,0
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2021,51.9,0,1,1,1,0,1,0,0,0,0,0,0
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2022,51.9,0,1,1,1,0,1,0,0,0,0,0,0
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2023,51.9,0,1,1,1,0,1,0,0,0,0,0,0
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2024,58.1,0,1,1,1,0,1,1,1,0,0,0,0
Eritrea,ERI,Sub-Saharan Africa,Low income,2015,69.4,1,1,1,1,1,1,1,1,0,1,1,1
Eritrea,ERI,Sub-Saharan Africa,Low income,2016,69.4,1,1,1,1,1,1,1,1,0,1,1,1
Eritrea,ERI,Sub-Saharan Africa,Low income,2017,69.4,1,1,1,1,1,1,1,1,0,1,1,1
Eritrea,ERI,Sub-Saharan Africa,Low income,2018,69.4,1,1,1,1,1,1,1,1,0,1,1,1
Eritrea,ERI,Sub-Saharan Africa,Low income,2019,69.4,1,1,1,1,1,1,1,1,0,1,1,1
Eritrea,ERI,Sub-Saharan Africa,Low income,2020,69.4,1,1,1,1,1,1,1,1,0,1,1,1
Eritrea,ERI,Sub-Saharan Africa,Low income,2021,69.4,1,1,1,1,1,1,1,1,0,1,1,1
Eritrea,ERI,Sub-Saharan Africa,Low income,2022,69.4,1,1,1,1,1,1,1,1,0,1,1,1
Eritrea,ERI,Sub-Saharan Africa,Low income,2023,69.4,1,1,1,1,1,1,1,1,0,1,1,1
Eritrea,ERI,Sub-Saharan Africa,Low income,2024,69.4,1,1,1,1,1,1,1,1,0,1,1,1
Estonia,EST,High income: OECD,High income,2015,91.3,1,1,1,1,1,1,1,1,1,1,1,1
Estonia,EST,High income: OECD,High income,2016,91.3,1,1,1,1,1,1,1,1,1,1,1,1
Estonia,EST,High income: OECD,High income,2017,91.3,1,1,1,1,1,1,1,1,1,1,1,1
Estonia,EST,High income: OECD,High income,2018,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Estonia,EST,High income: OECD,High income,2019,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Estonia,EST,High income: OECD,High income,2020,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Estonia,EST,High income: OECD,High income,2021,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Estonia,EST,High income: OECD,High income,2022,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Estonia,EST,High income: OECD,High income,2023,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Estonia,EST,High income: OECD,High income,2024,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2015,43.8,1,1,1,1,0,1,0,0,0,0,0,0
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2016,43.8,1,1,1,1,0,1,0,0,0,0,0,0
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2017,43.8,1,1,1,1,0,1,0,0,0,0,0,0
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2018,43.8,1,1,1,1,0,1,0,0,0,0,0,0
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2019,43.8,1,1,1,1,0,1,0,0,0,0,0,0
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2020,46.3,1,1,1,1,0,1,0,0,0,0,0,0
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2021,46.3,1,1,1,1,0,1,0,0,0,0,0,0
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2022,46.3,1,1,1,1,0,1,0,0,0,0,0,0
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2023,46.3,1,1,1,1,0,1,0,0,0,0,0,0
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2024,46.3,1,1,1,1,0,1,0,0,0,0,0,0
Ethiopia,ETH,Sub-Saharan Africa,Low income,2015,71.9,1,1,1,1,1,1,1,1,0,1,1,1
Ethiopia,ETH,Sub-Saharan Africa,Low income,2016,71.9,1,1,1,1,1,1,1,1,0,1,1,1
Ethiopia,ETH,Sub-Saharan Africa,Low income,2017,71.9,1,1,1,1,1,1,1,1,0,1,1,1
Ethiopia,ETH,Sub-Saharan Africa,Low income,2018,71.9,1,1,1,1,1,1,1,1,0,1,1,1
Ethiopia,ETH,Sub-Saharan Africa,Low income,2019,71.9,1,1,1,1,1,1,1,1,0,1,1,1
Ethiopia,ETH,Sub-Saharan Africa,Low income,2020,71.9,1,1,1,1,1,1,1,1,0,1,1,1
Ethiopia,ETH,Sub-Saharan Africa,Low income,2021,80.0,1,1,1,1,1,1,1,1,1,1,1,1
Ethiopia,ETH,Sub-Saharan Africa,Low income,2022,80.0,1,1,1,1,1,1,1,1,1,1,1,1
Ethiopia,ETH,Sub-Saharan Africa,Low income,2023,80.0,1,1,1,1,1,1,1,1,1,1,1,1
Ethiopia,ETH,Sub-Saharan Africa,Low income,2024,80.0,1,1,1,1,1,1,1,1,1,1,1,1
Fiji,FJI,East Asia & Pacific,Upper middle income,2015,74.4,1,1,0,1,1,1,1,1,0,1,1,1
Fiji,FJI,East Asia & Pacific,Upper middle income,2016,74.4,1,1,0,1,1,1,1,1,0,1,1,1
Fiji,FJI,East Asia & Pacific,Upper middle income,2017,74.4,1,1,0,1,1,1,1,1,0,1,1,1
Fiji,FJI,East Asia & Pacific,Upper middle income,2018,74.4,1,1,0,1,1,1,1,1,0,1,1,1
Fiji,FJI,East Asia & Pacific,Upper middle income,2019,74.4,1,1,0,1,1,1,1,1,0,1,1,1
Fiji,FJI,East Asia & Pacific,Upper middle income,2020,79.4,1,1,0,1,1,1,1,1,0,1,1,1
Fiji,FJI,East Asia & Pacific,Upper middle income,2021,82.5,1,1,1,1,1,1,1,1,0,1,1,1
Fiji,FJI,East Asia & Pacific,Upper middle income,2022,82.5,1,1,1,1,1,1,1,1,0,1,1,1
Fiji,FJI,East Asia & Pacific,Upper middle income,2023,82.5,1,1,1,1,1,1,1,1,0,1,1,1
Fiji,FJI,East Asia & Pacific,Upper middle income,2024,82.5,1,1,1,1,1,1,1,1,0,1,1,1
Finland,FIN,High income: OECD,High income,2015,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Finland,FIN,High income: OECD,High income,2016,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Finland,FIN,High income: OECD,High income,2017,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Finland,FIN,High income: OECD,High income,2018,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Finland,FIN,High income: OECD,High income,2019,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Finland,FIN,High income: OECD,High income,2020,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Finland,FIN,High income: OECD,High income,2021,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Finland,FIN,High income: OECD,High income,2022,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Finland,FIN,High income: OECD,High income,2023,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Finland,FIN,High income: OECD,High income,2024,97.5,1,1,1,1,1,1,1,1,1,1,1,1
France,FRA,High income: OECD,High income,2015,97.5,1,1,1,1,1,1,1,1,1,1,1,1
France,FRA,High income: OECD,High income,2016,97.5,1,1,1,1,1,1,1,1,1,1,1,1
France,FRA,High income: OECD,High income,2017,97.5,1,1,1,1,1,1,1,1,1,1,1,1
France,FRA,High income: OECD,High income,2018,100.0,1,1,1,1,1,1,1,1,1,1,1,1
France,FRA,High income: OECD,High income,2019,100.0,1,1,1,1,1,1,1,1,1,1,1,1
France,FRA,High income: OECD,High income,2020,100.0,1,1,1,1,1,1,1,1,1,1,1,1
France,FRA,High income: OECD,High income,2021,100.0,1,1,1,1,1,1,1,1,1,1,1,1
France,FRA,High income: OECD,High income,2022,100.0,1,1,1,1,1,1,1,1,1,1,1,1
France,FRA,High income: OECD,High income,2023,100.0,1,1,1,1,1,1,1,1,1,1,1,1
France,FRA,High income: OECD,High income,2024,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2015,51.3,0,1,0,1,0,1,0,0,0,1,1,0
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2016,51.3,0,1,0,1,0,1,0,0,0,1,1,0
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2017,51.3,0,1,0,1,0,1,0,0,0,1,1,0
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2018,57.5,0,1,0,1,0,1,1,1,0,1,1,0
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2019,57.5,0,1,0,1,0,1,1,1,0,1,1,0
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2020,57.5,0,1,0,1,0,1,1,1,0,1,1,0
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2021,57.5,0,1,0,1,0,1,1,1,0,1,1,0
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,82.5,1,1,0,1,1,1,1,1,1,1,1,1
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2023,95.0,1,1,1,1,1,1,1,1,1,1,1,1
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2024,95.0,1,1,1,1,1,1,1,1,1,1,1,1
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2015,69.4,1,1,1,1,1,1,0,0,0,1,1,1
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2016,69.4,1,1,1,1,1,1,0,0,0,1,1,1
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2017,69.4,1,1,1,1,1,1,0,0,0,1,1,1
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2018,69.4,1,1,1,1,1,1,0,0,0,1,1,1
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2019,69.4,1,1,1,1,1,1,0,0,0,1,1,1
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2020,69.4,1,1,1,1,1,1,0,0,0,1,1,1
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2021,69.4,1,1,1,1,1,1,0,0,0,1,1,1
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2022,69.4,1,1,1,1,1,1,0,0,0,1,1,1
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2023,69.4,1,1,1,1,1,1,0,0,0,1,1,1
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2024,69.4,1,1,1,1,1,1,0,0,0,1,1,1
Georgia,GEO,Europe & Central Asia,Upper middle income,2015,79.4,1,1,1,1,1,1,1,0,0,1,1,1
Georgia,GEO,Europe & Central Asia,Upper middle income,2016,79.4,1,1,1,1,1,1,1,0,0,1,1,1
Georgia,GEO,Europe & Central Asia,Upper middle income,2017,79.4,1,1,1,1,1,1,1,0,0,1,1,1
Georgia,GEO,Europe & Central Asia,Upper middle income,2018,79.4,1,1,1,1,1,1,1,0,0,1,1,1
Georgia,GEO,Europe & Central Asia,Upper middle income,2019,79.4,1,1,1,1,1,1,1,0,0,1,1,1
Georgia,GEO,Europe & Central Asia,Upper middle income,2020,85.6,1,1,1,1,1,1,1,1,1,1,1,1
Georgia,GEO,Europe & Central Asia,Upper middle income,2021,85.6,1,1,1,1,1,1,1,1,1,1,1,1
Georgia,GEO,Europe & Central Asia,Upper middle income,2022,88.1,1,1,1,1,1,1,1,1,1,1,1,1
Georgia,GEO,Europe & Central Asia,Upper middle income,2023,88.1,1,1,1,1,1,1,1,1,1,1,1,1
Georgia,GEO,Europe & Central Asia,Upper middle income,2024,88.1,1,1,1,1,1,1,1,1,1,1,1,1
Germany,DEU,High income: OECD,High income,2015,96.9,1,1,1,1,1,1,1,1,1,1,1,1
Germany,DEU,High income: OECD,High income,2016,96.9,1,1,1,1,1,1,1,1,1,1,1,1
Germany,DEU,High income: OECD,High income,2017,96.9,1,1,1,1,1,1,1,1,1,1,1,1
Germany,DEU,High income: OECD,High income,2018,96.9,1,1,1,1,1,1,1,1,1,1,1,1
Germany,DEU,High income: OECD,High income,2019,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Germany,DEU,High income: OECD,High income,2020,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Germany,DEU,High income: OECD,High income,2021,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Germany,DEU,High income: OECD,High income,2022,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Germany,DEU,High income: OECD,High income,2023,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Germany,DEU,High income: OECD,High income,2024,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2015,75.0,1,1,1,1,1,1,1,1,0,1,1,1
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2016,75.0,1,1,1,1,1,1,1,1,0,1,1,1
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2017,75.0,1,1,1,1,1,1,1,1,0,1,1,1
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2018,75.0,1,1,1,1,1,1,1,1,0,1,1,1
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2019,75.0,1,1,1,1,1,1,1,1,0,1,1,1
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2020,75.0,1,1,1,1,1,1,1,1,0,1,1,1
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2021,75.0,1,1,1,1,1,1,1,1,0,1,1,1
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2022,75.0,1,1,1,1,1,1,1,1,0,1,1,1
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2023,75.0,1,1,1,1,1,1,1,1,0,1,1,1
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2024,75.0,1,1,1,1,1,1,1,1,0,1,1,1
Greece,GRC,High income: OECD,High income,2015,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Greece,GRC,High income: OECD,High income,2016,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Greece,GRC,High income: OECD,High income,2017,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Greece,GRC,High income: OECD,High income,2018,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Greece,GRC,High income: OECD,High income,2019,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Greece,GRC,High income: OECD,High income,2020,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Greece,GRC,High income: OECD,High income,2021,97.5,1,1,1,1,1,1,1,1,1,1,1,1
Greece,GRC,High income: OECD,High income,2022,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Greece,GRC,High income: OECD,High income,2023,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Greece,GRC,High income: OECD,High income,2024,100.0,1,1,1,1,1,1,1,1,1,1,1,1
Grenada,GRD,Latin America & Caribbean,Upper middle income,2015,77.5,1,1,0,1,1,1,0,0,0,1,1,1
Grenada,GRD,Latin America & Caribbean,Upper middle income,2016,77.5,1,1,0,1,1,1,0,0,0,1,1,1
Grenada,GRD,Latin America & Caribbean,Upper middle income,2017,77.5,1,1,0,1,1,1,0,0,0,1,1,1
Grenada,GRD,Latin America & Caribbean,Upper middle income,2018,77.5,1,1,0,1,1,1,0,0,0,1,1,1
Grenada,GRD,Latin America & Caribbean,Upper middle income,2019,77.5,1,1,0,1,1,1,0,0,0,1,1,1
Grenada,GRD,Latin America & Caribbean,Upper middle income,2020,80.6,1,1,1,1,1,1,0,0,0,1,1,1
Grenada,GRD,Latin America & Caribbean,Upper middle income,2021,80.6,1,1,1,1,1,1,0,0,0,1,1,1
Grenada,GRD,Latin America & Caribbean,Upper middle income,2022,80.6,1,1,1,1,1,1,0,0,0,1,1,1
Grenada,GRD,Latin America & Caribbean,Upper middle income,2023,80.6,1,1,1,1,1,1,0,0,0,1,1,1
Grenada,GRD,Latin America & Caribbean,Upper middle income,2024,80.6,1,1,1,1,1,1,0,0,0,1,1,1
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2015,73.8,1,1,1,1,1,0,0,0,0,1,1,1
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2016,73.8,1,1,1,1,1,0,0,0,0,1,1,1
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2017,73.8,1,1,1,1,1,0,0,0,0,1,1,1
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2018,73.8,1,1,1,1,1,0,0,0,0,1,1,1
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2019,73.8,1,1,1,1,1,0,0,0,0,1,1,1
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2020,73.8,1,1,1,1,1,0,0,0,0,1,1,1
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2021,73.8,1,1,1,1,1,0,0,0,0,1,1,1
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,73.8,1,1,1,1,1,0,0,0,0,1,1,1
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2023,73.8,1,1,1,1,1,0,0,0,0,1,1,1
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2024,73.8,1,1,1,1,1,0,0,0,0,1,1,1
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2015,59.4,0,1,1,1,0,1,1,1,0,1,1,1
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2016,59.4,0,1,1,1,0,1,1,1,0,1,1,1
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2017,59.4,0,1,1,1,0,1,1,1,0,1,1,1
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2018,62.5,0,1,1,1,0,1,1,1,1,1,1,1
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2019,62.5,0,1,1,1,0,1,1,1,1,1,1,1
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2020,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2021,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2022,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2023,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2024,73.8,1,1,1,1,1,1,1,1,1,1,1,1
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2015,40.0,0,1,1,1,0,1,0,0,0,1,0,0
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2016,40.0,0,1,1,1,0,1,0,0,0,1,0,0
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2017,40.0,0,1,1,1,0,1,0,0,0,1,0,0
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2018,40.0,0,1,1,1,0,1,0,0,0,1,0,0
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2019,40.0,0,1,1,1,0,1,0,0,0,1,0,0
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2020,40.0,0,1,1,1,0,1,0,0,0,1,0,0
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2021,40.0,0,1,1,1,0,1,0,0,0,1,0,0
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2022,40.0,0,1,1,1,0,1,0,0,0,1,0,0
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2023,51.9,0,1,1,1,0,1,0,0,0,1,0,0
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2024,51.9,0,1,1,1,0,1,0,0,0,1,0,0
Guyana,GUY,Latin America & Caribbean,High income,2015,86.9,1,1,0,1,1,1,1,1,1,1,1,1
Guyana,GUY,Latin America & Caribbean,High income,2016,86.9,1,1,0,1,1,1,1,1,1,1,1,1
Guyana,GUY,Latin America & Caribbean,High income,2017,86.9,1,1,0,1,1,1,1,1,1,1,1,1
Guyana,GUY,Latin America & Caribbean,High income,2018,86.9,1,1,0,1,1,1,1,1,1,1,1,1
Guyana,GUY,Latin America & Caribbean,High income,2019,86.9,1,1,0,1,1,1,1,1,1,1,1,1
Guyana,GUY,Latin America & Caribbean,High income,2020,86.9,1,1,0,1,1,1,1,1,1,1,1,1
Guyana,GUY,Latin America & Caribbean,High income,2021,86.9,1,1,0,1,1,1,1,1,1,1,1,1
Guyana,GUY,Latin America & Caribbean,High income,2022,86.9,1,1,0,1,1,1,1,1,1,1,1,1
Guyana,GUY,Latin America & Caribbean,High income,2023,86.9,1,1,0,1,1,1,1,1,1,1,1,1
Guyana,GUY,Latin America & Caribbean,High income,2024,86.9,1,1,0,1,1,1,1,1,1,1,1,1
Haiti,HTI,Latin America & Caribbean,Lower middle income,2015,58.8,0,1,0,1,1,1,0,0,0,1,1,1
Haiti,HTI,Latin America & Caribbean,Lower middle income,2016,58.8,0,1,0,1,1,1,0,0,0,1,1,1
Haiti,HTI,Latin America & Caribbean,Lower middle income,2017,58.8,0,1,0,1,1,1,0,0,0,1,1,1
Haiti,HTI,Latin America & Caribbean,Lower middle income,2018,61.3,0,1,0,1,1,1,0,0,0,1,1,1
Haiti,HTI,Latin America & Caribbean,Lower middle income,2019,61.3,0,1,0,1,1,1,0,0,0,1,1,1
Haiti,HTI,Latin America & Caribbean,Lower middle income,2020,61.3,0,1,0,1,1,1,0,0,0,1,1,1
Haiti,HTI,Latin America & Caribbean,Lower middle income,2021,61.3,0,1,0,1,1,1,0,0,0,1,1,1
Haiti,HTI,Latin America & Caribbean,Lower middle income,2022,61.3,0,1,0,1,1,1,0,0,0,1,1,1
Haiti,HTI,Latin America & Caribbean,Lower middle income,2023,61.3,0,1,0,1,1,1,0,0,0,1,1,1
Haiti,HTI,Latin America & Caribbean,Lower middle income,2024,61.3,0,1,0,1,1,1,0,0,0,1,1,1
Honduras,HND,Latin America & Caribbean,Lower middle income,2015,75.0,1,1,1,1,1,1,1,1,1,1,1,1
Honduras,HND,Latin America & Caribbean,Lower middle income,2016,75.0,1,1,1,1,1,1,1,1,1,1,1,1
Honduras,HND,Latin America & Caribbean,Lower middle income,2017,75.0,1,1,1,1,1,1,1,1,1,1,1,1
Honduras,HND,Latin America & Caribbean,Lower middle income,2018,75.0,1,1,1,1,1,1,1,1,1,1,1,1
Honduras,HND,Latin America & Caribbean,Lower middle income,2019,75.0,1,1,1,1,1,1,1,1,1,1,1,1
Honduras,HND,Latin America & Caribbean,Lower middle income,2020,75.0,1,1,1,1,1,1,1,1,1,1,1,1
Honduras,HND,Latin America & Caribbean,Lower middle income,2021,75.0,1,1,1,1,1,1,1,1,1,1,1,1
Honduras,HND,Latin America & Caribbean,Lower middle income,2022,75.0,1,1,1,1,1,1,1,1,1,1,1,1
Honduras,HND,Latin America & Caribbean,Lower middle income,2023,75.0,1,1,1,1,1,1,1,1,1,1,1,1
Honduras,HND,Latin America & Caribbean,Lower middle income,2024,75.0,1,1,1,1,1,1,1,1,1,1,1,1
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2015,86.9,1,1,1,1,1,1,1,1,1,1,1,1
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,2016,89.4,1,1,1,1,1,1,1,1,1,1,1,1
