"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Low & middle income","LMY","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","13.8756704330444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1239013671875","","","","","","","","","","65.5609893798828","","","","","","70.2207717895508","",
"Late-demographic dividend","LTE","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","97.5159606933594","97.592903137207","97.1356201171875","97.5879211425781","97.7728118896484","98.1106872558594","98.1227188110352","98.4220504760742","98.3937530517578","98.3853607177734","98.4116592407227","98.7850570678711","98.8589630126953","98.9383147285049","98.9287505582206","99.0658721923828","99.2919685775911","99.2608896327884","99.3939065745856","","",
"Luxembourg","LUX","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","","100","100","100","100","100","100","100","","94.8555297851562","","99.9024224192828","99.6498603859912","99.8140987098191","99.8178954366511","99.8048905041822","99.3833771582788","99.5669144731112","","","99.678704344995","99.3948291012157","99.6690582416204","97.4947183657861","98.3948298017028","98.3877677462314","","",
"Latvia","LVA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6439819335938","","","","","","","","","100","100","100","100","","","99.2038421630859","","","99.1937484741211","99.4350967407227","99.5761108398438","99.5886383056641","99.6531219482422","99.6792602539062","99.6882476806641","","99.7077713012695","","","100","100","","99.6197240147318","99.5821463066953","99.4521335883268","","",
"Macao SAR, China","MAC","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.4758224487305","","","","","","","","","","74.6743698120117","","","","","79.7225570678711","","","","","85.0259628295898","","","","","87.8008193969727","","","","","","","","","",
"St. Martin (French part)","MAF","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","2.79999995231628","","","","","","","","","","","","","","","","","","","","","","","11.5710459215603","","","","","","","","","","18.4298329031381","","","","","","","","","","27.0476550540275","","","40.9931602478027","","","","","","","","",
"Monaco","MCO","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3099283193421","96.2053513135536","96.3908599030969","96.6043309916166","97.1527521252879","97.5071788103283","97.2211367877123","97.6985015869141","98.3383865356445","98.5742263793945","98.4960327148438","98.4875106811523","98.79736328125","98.8774185180664","99.1547622680664","99.3496932983398","99.3515836265286","99.4245408404148","99.3793869018555","99.3357620239258","99.4546279907227","99.597412109375","99.5726165771484","99.5803934925285","99.5457763671875","",
"Madagascar","MDG","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4058854556915","","","","","","","","","","","","","","","","","47.373161315918","","","38.9394683837891","","","","",
"Maldives","MDV","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0240516662598","","","","","","","","","","","63.1465682983398","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","32.1890602111816","","","","","","","","","","49.6509284973145","","","","","","","","","","62.2423286437988","","62.8","65.4831495522773","65.5550689697266","69.1048583984375","68.4678192138672","69.8880081176758","70.8418502807617","72.7437133789062","73.2645568847656","74.96564474328","75.7189483642578","76.9667663574219","77.6536407470703","78.0581665039062","79.1603775024414","80.6090316772461","81.837158203125","82.3497061132243","82.7016906738281","83.7101012756632","82.4372711181641","85.0688777644676","84.5808792114258","85.6845188620774",
"Marshall Islands","MHL","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.401008605957","","","","","","98.9441909790039","","97.0076599121094","","93.7711505922166","","","","",
"Middle income","MIC","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.0067977905273","","","78.0622689147852","79.4084180640131","80.082655250735","80.6897676602513","82.696059337727","83.0592807003529","84.4376374588524","85.715626011831","87.0769190463138","88.6056835976878","89.096683375433","89.7419994239981","90.548630787734","87.374870300293","90.7887581489105","90.868896484375","92.3918272751295","92.4895285343692","","91.3617168188365","",
"Mali","MLI","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","0.588150024414062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.17412569515816","","11.8082799911499","","","7.67658589847534","12.2627096176147","8.59934997558594","14.095511335395","10.4540195465088","12.9533596038818","9.07421970367432","","10.1123504638672","","","",
"Malta","MLT","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.6878509521484","","","","","95.6476364135742","","95.9902801513672","99.2764252805191","","97.2019729614258","97.6401519775391","97.8360977172852","98.0352478027344","97.9791412353516","98.4747772216797","98.5972671508789","99.5952484412914","98.6654815673828","99.3874261149919","98.6336898803711","99.6224790528037","99.6479562284275","99.8190409738885","","",
"Myanmar","MMR","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4240303039551","","","59.7655715942383","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.6201934814453","","","","","","","","95.9736480712891","100","100","95.6240414007087","96.4297925947643","96.0541902157381","96.5091541783742","96.9729849366486","97.3435205239151","97.9303090234825","","","","","",
"Mongolia","MNG","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.1518096923828","","","98.9747573840151","","","95.8269902504914","","97.706198875843","98.8454561962362","98.7975829434502","96.8365525082667","96.3192496333319","97.219317296126","96.9461212813976","97.3926764896403","97.6310263031871","","89.2703170776367","96.6706466674805","91.7492904663086","96.9199792374882","96.8058471679688","96.5499496459961","96.6994171142578","",
"Northern Mariana Islands","MNP","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2648391723633","","12.8780498504639","","","","29.6378002166748","","","","","34.7701110839844","","24.6863098144531","","","",
"Mauritania","MRT","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7866306304932","","25.9109706878662","","","","","","","","","","",
"Mauritius","MUS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","21.7207508087158","","","","","","","","","","","","","","","","","","32.0999984741211","","","","","","","","","","43.2504386901855","","","","","","","","","","","63.345531463623","","","","","","","","","","93.4693047414749","95.599721014697","93.7869403437271","","",
"Malawi","MWI","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","2.5497899055481","","","","","","","","","","5.85404014587402","","","","","","","","","","","11.1473703384399","","","","","","","","","","","","","","","","","37.6762084960938","","","","","37.8208389282227","","","","","",
"Malaysia","MYS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","32.2757415771484","","","","","","","","","","","54.5846663989741","","","","","63.1827507019043","","","","79.9623870849609","","","","","75.8285064697266","","","","87.2056121826172","88.0314865112305","","","","","","91.8771896362305","","","92.5739517211914","","","93.5214309692383","","","",
"North America","NAC","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6779403686523","","","","","","","","","","49.4604187011719","","","","","","","","","","","65.0643074044749","64.0279657069728","68.3991354856408","","","","","","","","","99.0112762451172","","",
"New Caledonia","NCL","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7406234741211","","","","","","",
"Niger","NER","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8892796626831","8.90287017822266","","10.8321704675157","","","11.9575443793533","","12.7001455994928","","","13.1171133843933","","","",
"Nigeria","NGA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8308181762695","","","","","","","","","","52.8871612548828","","54.0191612243652","55.0242500305176","","57.8193588256836","","","61.9571189880371","",
"Nicaragua","NIC","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3","","","","46.3","","","","50.1","","","","","59","","","","","","","","","","","",
"Netherlands","NLD","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","98.1338195800781","98.1802062988281","98.2917919793499","98.5451431274414","98.3600769042969","98.1266326904297","98.2062835693359","98.250129699707","98.3480911254883","98.1917419433594","98.1581573486328","98.2683334350586","98.3090591430664","98.5678865548","98.3368988037109","98.5701244581985","98.3582611083984","97.9701020065952","98.1226094584811","97.4245061831867","","",
"Norway","NOR","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","99.4035720825195","","","","","98.4000015258789","","","","","98.3753280639648","","","","","","","","","","99.8121109008789","","","","","","100","100","100","100","100","100","100","100","100","100","99.3357701422541","100","100","100","100","100","100","100","99.5800704956055","99.5945434570312","99.6048736572266","99.6143188476562","99.5692015441462","99.6461868286133","99.4352124608901","","99.2019296468622","99.6057671430233","","",
"Nepal","NPL","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1272106170654","","","","","","","22.5486632975945","","","27.5986099243164","","","","","27.9750194549561","","","34.0950393676758","","36.4118003845215","","","","",
"Nauru","NRU","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","95.2449569702148","","",
"New Zealand","NZL","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.6018714904785","","","","","56.2671394348145","","59.1013984680176","","","","","85.3489837646484","","","","","","","96.6516723632812","","","",
"Other small states","OSS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","6.09999990463257","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4917670442298","30.7292308807373","","30.1863307952881","29.2017097473144","30.2303104400635","34.6372299194336","34.0174903869629","35.0148086547852","36.5361213684082","34.5914145832575","32.8549838710205","37.6778411865234","36.1434486176418","36.9833297729492","","38.3462905883789","","","","",
"Panama","PAN","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","54.6744613647461","","","","","","","","","","66.5942916870117","","","","","","","74.1942049960518","","","76.3328704833984","77.8","79.4","80.2","80.6","80.9","81.3","81.3","82.6","82.5","82.4854965209961","82.9","84.1147536853185","84.5","85","85.4","86","86.3","86.3","87.4462280273438","","88.4","88.3","89","88.0151354211715","",
"Peru","PER","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","27.5532493591309","","","","","","","","","44.2566413879395","","","","","","","","","","","","","","","","61.849212662484","61.9154392184186","61.3140105928718","51","52.8","54.6","52.1","79.6410522460938","66.2373886108398","64.8725204467773","66.1341705322266","65.7824783325195","65.6573333740234","71.8836669921875","72.6237182617188","74.2169418334961","75.2330932617188","74.3068008422852","75.2641296386719","64.7","65.2","76.7887268066406","67.1","68.6","68.8","70.1","71.2","71.7457122802734","",
"Philippines","PHL","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","38.971851348877","","","","","47.7203216552734","","","","","55.3120803833008","","","","","","","","","","","","","","","","","","","","80.7399368286133","","","80.2326776688825","83.5945816040039","","","","","","83.2881698608398","","","85.7940292358398","","","","85.7535934448242","","84.530891418457","87.2799987792969","87.926291832769","87.2008438110352","","","",
"Palau","PLW","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.150289017341","","","","","","","","","","","","","98.4540023803711","95.6453554563483","","","","","","97.2121650977552","","","","","",
"Papua New Guinea","PNG","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1415154583696","","","","","","","","42.9097900390625","","","","55.8578104541032","","","",
"Poland","POL","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","65.0999984741211","","","","","","","","81.5","","","","","","","","","","91.1470718383789","","","","","","","","","100","100","100","100","100","95.9961929321289","100","100","100","100","100","98.0334014892578","98.1783218383789","97.8860092163086","98.0129089355469","98.1982803344727","98.3483276367188","98.3930587768555","","98.9018936157227","98.7014092074879","98.9389453265263","99.0749736809788","99.1092300415039","99.3166275024414","99.4315960886361","99.658345747062","99.7294953896566","",
"Pre-demographic dividend","PRE","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","60.2681007385254","","","","","","","","","","73.1010665893555","","","","","","","","","","","","","","","","","","","","88.671760559082","","","","","","","","","","","","89.0496978759766","","","96.6767371601208","","91.5847930908203","","","97.3402205550772","","94.5511322021484","94.7070083618164","94.6664962768555","",
"Korea, Dem. People's Rep.","PRK","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","29.2200508117676","","","","","","","","","","","11.5008001327515","","","","","","","","","","20.1437397003174","","","","","","","71.0344085693359","71.2858734130859","72.7003173828125","73.4950637817383","74.9907684326172","76.3929824829102","78.4282913208008","79.2815399169922","80.4571990966797","81.2696762084961","82.0986785888672","83.5911026000977","84.4920272827148","83.9115295410156","84.7279815673828","85.704963684082","86.6627197265625","87.4541397094727","88.2298736572266","88.9834289550781","88.6368026733398","90.2518692016602","91.5823364257812","91.9513702392578","93.3206750275834","93.5602758013533","94.2851508689917","",
"Paraguay","PRY","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","20.7653408050537","","","","","","","","","","32.5647583007812","","","","","","","","","","45.9403190612793","","","","","","51.9617659833718","54.5058654119546","","54.3","57","64.24462890625","59.2","62.5922393798828","61.6701316833496","64.1096801757812","64.8637008666992","59.7705612182617","67.4","70.2","69.9366912841797","73.489128112793","72.3653717041016","74.6803207397461","73.5614013671875","74.3","74.5611801147461","75.3142776489258","76.1816482543945","77.3","77.8","79","79.0998764038086","",
"West Bank and Gaza","PSE","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9730277248762","68.4797790751017","70.3608931630008","71.2318603287496","79.2157821655273","73.8526057921441","81.6855621337891","82.7540664672852","83.5498123168945","84.6189117431641","85.2725677490234","86.3255462646484","88.0296478271484","88.8584594726562","89.0868606567383","90.0902786254883","90.6443405151367","91.0297698974609","92.1521301269531","91.3298263549805","93.1698608398438","89.5822142962575","94.0239562988281","","90.2557525651481","",
"Pacific island small states","PSS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.5975799560547","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1559219360352","","","75.1577301025391","75.2970962524414","76.2224731445312","74.2303466796875","73.1205978393555","82.2235794067383","84.9123382568359","85.8892135620117","","88.6187896728516","90.0311279296875","","","","","92.8795318603516","","","",
"Romania","ROU","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","93.529670715332","100","100","100","96.7653157463672","96.8673629760742","97.0720825195312","97.390739440918","97.581672668457","97.8876419067383","98.0735168457031","98.2045211791992","98.1180114746094","98.1835174560547","98.2977828979492","98.4520111083984","98.5649627363737","98.4786834716797","98.4124908447266","98.6234817504883","98.7605209350586","98.82693527132","","",
"Russian Federation","RUS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6822662353516","","","","","","","","99.2343215942383","100","100","100","100","100","100","100","100","100","100","99.826042175293","100","100","100","",
"Rwanda","RWA","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","2.73596000671387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8013896942139","","28.1952590942383","31.4164905548096","","","31.8317699432373","","38.7198905944824","","40.5303993225098","","","",
"South Asia","SAS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7742195129395","","","","55.2756881713867","","","","","","","","","74.4861679077148","","","","75.4699783325195","80.8224014742873","84.5812364868227","83.3387603759766","81.582967638587","84.4306604463086","88.1825303963559","90.1017303466797","",
"Sudan","SDN","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0233922347896","","","","","","","","","","","","","","32.9060897827148","","","",
"Senegal","SEN","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9807300567627","","","","","16.5504493713379","","21.7115097045898","","13.9837303161621","15.7822904586792","13.096360206604","17.4032096862793","16.6994209289551","","","","21.0507698059082","","",
"Singapore","SGP","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","44.5917892456055","","","","","","","","","","58.045711517334","","","","","68.8401565551758","","","","","","","","","","78.2577285766602","73.8386077880859","74.1810989379883","75.5833282470703","75.3316116333008","80.2386779785156","80.2869033813477","81.1658935546875","81.7606887817383","82.1805114746094","83.6155776977539","83.0378494262695","82.9679565429688","84.7963714599609","85.8339920043945","86.4181976318359","87.9658889770508","87.370849609375","","","",
"Solomon Islands","SLB","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2049764331908","","","","","","67.4051445351622","","","","","","","","","","68.0737762451172","","","","","","","","","","",
"Sierra Leone","SLE","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5812684120462","14.0411996841431","","","","","","","","","","","","","22.1799697875977","22.9597415651811","23.8464298248291","","","","","","",
"El Salvador","SLV","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.4","44.2","45.8","47","46","47.3","40.4205284118652","46.1740303039551","47.8465309143066","49.5802688598633","54.157470703125","50.4860916137695","51.7844314575195","52.9100189208984","53.9","55","55.2580108642578","54.9718704223633","57.2","57.9027099609375","58.3214912414551","59.4","60.8","61.276481628418","","",
"San Marino","SMR","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","SE.PRM.CUAT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.572998046875","","98.0674514770508","","98.5832214355469","","","",
